company_name,ticker,naics,gvkey
CENTURION MINERALS LTD,CTMUF,212,176340
CLEAN ENERGY FUELS CORP,CLNE,447190,176343
PROFIRE ENERGY INC,PFIE,333132,176346
MSB FINANCIAL CORP,MSBF,522120,176350
MSB FINANCIAL CORP,MSBF,522120,176350
ORITANI FINANCIAL CORP,ORIT,522120,176351
ORITANI FINANCIAL CORP,ORIT,522120,176351
AEROVIRONMENT INC,AVAV,336411,176362
MELLANOX TECHNOLOGIES LTD,MLNX,334413,176363
CARTIER RESOURCES INC,ECRFF,212221,176368
REEDS INC,REED,312111,176378
U3O8 CORP,UWEFF,212291,176380
INVS DB GOLD FUND,DGL,,176392
INVESCO DB OIL FUND,DBO,,176393
INVESCO DB PRECIOUS METALS,DBP,,176394
INVS DB BASE METALS FUND,DBB,,176395
INVESCO DB SILVER FUND,DBS,,176396
INVS DB AGRICULTURE FUND,DBA,,176397
INVESCO DB ENERGY FUND,DBE,,176398
HORIZONS BETAPRO S&PTSX60 BU,HXU.,,176419
HORIZONS BETAPRO S&PTSX60 BE,HZRZU,,176420
ISHARES SHORT-TERM CORP BD,IGSB,,176433
ISHARES 10-20 YR TRSY BD ETF,TLH,,176434
ISHARES 3-7 YR TREAS BD ETF,IEI,,176435
ISHARES BROAD USD INV GRD BD,USIG,525910,176436
ISHARES GOVT/CREDIT BOND ETF,GBF,,176437
ISHARES INTREDAT -TRM CD BD,IGIB,,176438
ISHARES SHORT TREAS BD ETF,SHV,,176439
ISHARES INTRM GOV/CREDIT BD,GVI,,176440
AVANTE LOGIXX INC,ALXXF,561621,176471
SPDR MSCI ACWI EX-US ETF,CWI,,176480
UNITED HEALTH PRODUCTS INC,UEEC,339113,176503
NATIONAL CINEMEDIA INC,NCMI,541850,176523
PROSHARES SHORT RUSSELL2000,RWM,525910,176541
PROSHARES ULTRA SMALLCAP600,SAA,,176542
PROSHARES SHORT SMALLCAP600,SBB,,176543
PROSHARES ULTSH SMALLCAP600,SDD,,176544
PROSHARES ULTRA RUSSELL2000,UWM,,176545
PROSHARES ULTSH RUSSELL2000,TWM,,176548
ABERDEEN TOTL DYNMC DIV FUND,AOD,,176559
GDL FUND,GDL,,176560
NUVEEN NASDAQ 100 DYN OVRWRT,QQQX,,176561
AVIAT NETWORKS INC,AVNW,334220,176572
STANS ENERGY CORP,HREEF,212291,176578
SPDR S&P GLOBAL INFRASTR ETF,GII,,176586
NATIONAL CINEMEDIA LLC,NCMI1,541850,176590
EMPLOYERS HOLDINGS INC,EIG,524126,176591
EMPLOYERS HOLDINGS INC,EIG,524126,176591
HFF INC,HF,522310,176592
HFF INC,HF,522310,176592
US AUTO PARTS NETWORK INC,PRTS,454110,176593
DETOUR GOLD CORP,DRGDF,212,176598
ENSTAR GROUP LTD,ESGR,524126,176602
PROSHARES ULTRA OIL & GAS,DIG,,176606
PROSHARES ULTSH INDUSTRIALS,SIJ,,176607
PROSHARES ULTRASHORT OIL&GAS,DUG,,176609
PROSHARES ULTSH CONSUMER SVC,SCC,525910,176610
PROSHARES ULTSH HEALTH CARE,RXD,525910,176611
PROSHARES ULTSH FINANCIALS,SKF,,176612
PROSHARES ULTRA BASIC MATRLS,UYM,,176613
PROSHARES ULTRA HEALTH CARE,RXL,,176614
PROSHARES ULTRA FINANCIALS,UYG,525910,176616
PROSHARES ULTRA INDUSTRIALS,UXI,,176617
PROSHARES ULTRA TECHNOLOGY,ROM,,176619
PROSHARES ULTSH SEMICONDUCTR,SSG,,176620
PROSHARES ULTRA SEMICONDCTRS,USD,,176621
PROSHARES ULTRA CONSUMER SVC,UCC,,176622
PROSHARES ULTRA REAL ESTATE,URE,,176623
PROSHARES ULTRA UTILITIES,UPW,,176624
PROSHARES ULTRASHORT UTILITS,SDP,,176625
PROSHARES ULTSH REAL ESTATE,SRS,525910,176627
PROSHARES ULTSHRT TECHNOLOGY,REW,,176628
PROSHARES ULTSH BASIC MATRLS,SMN,,176629
PROSHARES ULTRA CONSUMER GDS,UGE,,176630
PROSHARES ULTSH CONSUMER GDS,SZK,,176631
HARROW HEALTH INC,HROW,325412,176636
CLIFFMONT RESOURCES LTD,CMO.H,212,176647
CELLCOM ISRAEL LTD,CEL,517312,176652
VICTORY NICKEL INC,VNCKF,212230,176653
ACCURAY INC,ARAY,334510,176670
INNOVATION PHARMACEUTICALS I,IPIX,325414,176692
INVS CURRSHS JAPANESE YEN TR,FXY,,176699
INTERACTIVE BROKERS GROUP,IBKR,523120,176701
INTERACTIVE BROKERS GROUP,IBKR,523120,176701
ESSA BANCORP INC,ESSA,522120,176703
ESSA BANCORP INC,ESSA,522120,176703
FIRST TR NASDAQ CLN EDG GRN,QCLN,,176712
FIRST TR NASDAQ 100 EX-TECH,QQXT,,176713
BARINGS BDC INC,BBDC,523999,176725
BARINGS BDC INC,BBDC,523999,176725
ROYAL ENERGY RESOURCES INC,ROYE,212111,176733
INVESCO DB USD INDEX BUL ETF,UUP,,176742
INVS DB US DOLLAR IDX BEARSH,UDN,,176743
TRIMETALS MINING INC,TMIAF,212,176751
DOMTAR CORP,UFS,322121,176760
TFS FINANCIAL CORP,TFSL,522120,176766
TFS FINANCIAL CORP,TFSL,522120,176766
BRIDGELINE DIGITAL INC,BLIN,519130,176768
GLU MOBILE INC,GLUU,511210,176782
CRITICAL ELEMENTS LITHM CORP,CRECF,212,176786
EATON VANCE TAX-MNGD GLBL DV,EXG,,176793
ALLIANZGI EQUITY & CONV INCM,NIE,525990,176794
WISDOMTREE US SMALLCAP ER FD,EES,,176795
WISDOMTREE US LARGECAP FUND,EPS,,176796
WISDOMTREE TRUST QTY SHRHLDR,QSY,,176798
WISDOMTREE US MIDCAP ER FUND,EZM,,176799
WISDOMTREE US TOTAL MAR FUND,EXT,,176800
MOLORI ENERGY INC,MOLOF,2111,176814
CARTER BANK & TRUST,CARE,522110,176828
CARTER BANK & TRUST,CARE,522110,176828
WHITEMUD RESOURCES INC,WMK.H,212324,176832
INVESCO DWA MOMENTUM ETF,PDP,,176836
RING ENERGY INC,REI,2111,176840
MIDLAND EXPLORATION INC,MIDLF,212221,176854
ISHARES CDN RL RETURN BD IDX,ICDXF,,176864
ISHARES CDN SELECT DIV INDEX,ISDJF,,176865
ISHARES DIV MONTHLY INCM ETF,ISHAF,,176866
IT TECH PACKAGING INC,ITP,322121,176867
SUMMER INFANT INC,SUMR,339999,176874
VANGUARD FTSE ALL-WRLD EX-US,VEU,,176886
SANDRIDGE ENERGY INC,SD,211120,176899
CHENIERE ENERGY PARTNERS LP,CQP,424710,176914
BROADRIDGE FINANCIAL SOLUTNS,BR,541512,176928
ISHARES MBS ETF,MBB,,176952
GREENLIGHT CAPITAL RE LTD,GLRE,524130,176973
GREENLIGHT CAPITAL RE LTD,GLRE,524130,176973
DIAMEDICA THERAPEUTICS INC,DMAC,325414,176992
SARATOGA INVESTMENT CORP,SAR,523910,176999
SPDR S&P CHINA ETF,GXC,,177000
SPDR S&P EMERGING ASIA PACIF,GMF,,177001
SPDR PRTFL EMERGING MKTS ETF,SPEM,,177004
FIRST BANK,FRBA,522110,177009
FIRST BANK,FRBA,522110,177009
SEGO RESOURCES INC,SGOZF,21222,177044
WELLS FARGO GBL DIV OPP FD,EOD,999990,177052
VOYA ASIA PAC HI DIV EQ INCM,IAE,,177053
NUVEEN CORE EQUITY ALPHA FND,JCE,,177055
CAPITAL PRODUCT PARTNERS LP,CPLP,483111,177067
ISHARES PFD AND INC SCTS ETF,PFF,,177069
INVESCO ZACKS MID CAP ETF,CZA,,177084
BLACKSTONE GROUP INC,BX,523920,177088
BLACKSTONE GROUP INC,BX,523920,177088
MONOTYPE IMAGING HOLDINGS,TYPE,511210,177099
CINEMARK HOLDINGS INC,CNK,512131,177108
CAI INTERNATIONAL INC,CAI,532411,177109
TECHTARGET INC,TTGT,519130,177111
VANGUARD LONG-TERM BOND ETF,BLV,,177139
VANGUARD TOTAL BOND MARKET,BND,,177140
VANGUARD SHORT-TERM BOND ETF,BSV,,177141
VANGUARD INTERMEDIATE-TRM BD,BIV,,177142
ISHARES S&P/TSX CDN PFD SHR,CYSXF,,177149
ISHARES IBOXX HIGH YLD CP BD,HYG,,177152
CELLULAR BIOMEDICINE GROUP,CBMG,325414,177179
OPIANT PHARMACEUTICALS INC,OPNT,325412,177182
ADVANCED VOICE RECOGNITION,AVOI,511210,177190
UNITED STATES NATURAL GAS FD,UNG,,177207
BROMPTON LIFECO SPLIT CORP,LCS.,525990,177211
M SPLIT CORP,XMF.A,525910,177214
PENNANTPARK INVESTMENT CORP,PNNT,523910,177216
PENNANTPARK INVESTMENT CORP,PNNT,523910,177216
US STEM CELL INC,USRM,325414,177226
INSULET CORP,PODD,334510,177227
NOVABAY PHARMACEUTICALS INC,NBY,325412,177228
PETRO VISTA ENERGY CORP,PTVYF.1,999990,177242
MORGN STAN EMER MKTS DOM DBT,EDD,,177244
JMP GROUP LLC,JMP,523120,177255
JMP GROUP LLC,JMP,523120,177255
INFINERA CORP,INFN,334118,177257
TE CONNECTIVITY LTD,TEL,334417,177267
SPDR PRTL DPD WRLD EX-US ETF,SPDW,,177276
SPDR S&P INTL SMALL CAP ETF,GWX,,177278
ABERDEEN GBL PREMR PPTS FUND,AWP,,177279
CAVITATION TECHNOLOGIES INC,CVAT,333249,177281
JAZZ PHARMACEUTICALS PLC,JAZZ,325412,177287
BENEFICIAL BANCORP INC,BNCL,522120,177300
BENEFICIAL BANCORP INC,BNCL,522120,177300
VANECK VECTORS RUSSIA ETF,RSX,,177301
LIMELIGHT NETWORKS INC,LLNW,517311,177315
ACORN INTERNATIONAL INC -ADR,ATV,454110,177340
ISHARES MTG REAL ESTATE ETF,REM,,177358
ISHARES TR CRE U S REIT ETF,USRT,,177359
ISHARES RESIDENTIAL REAL EST,REZ,,177360
CHROMADEX CORP,CDXC,325411,177367
SEARCH MINERALS INC,SHCMF,212,177374
DISCOVER FINANCIAL SVCS,DFS,522210,177376
DISCOVER FINANCIAL SVCS,DFS,522210,177376
VANECK VECTORS GBL ALT ENRGY,SMOG,,177386
PETROCORP GROUP INC,PGPXF,213112,177394
FIRST TR LRG CAP GR ALPHADEX,FTC,,177407
FIRST TR S&P REIT INDEX FUND,FRI,,177408
FIRST TR CONSMR STAPLS ALPHA,FXG,,177409
FIRST TR MULTI CAP GR ALPHAD,FAD,,177410
FIRST TR TECH ALPHADEX FUND,FXL,,177411
FIRST TR FINANCIALS ALPHADEX,FXO,,177412
FIRST TR UTILITIES ALPHADEX,FXU,,177413
FIRST TR SMALL CAP GRWTH ALP,FYX,,177414
FIRST TR MULTI CAP VAL ALPHA,FAB,,177415
FIRST TR MATERIALS ALPHADEX,FXZ,,177416
FIRST TR INDSTRLS/PROD DURAB,FXR,,177417
FIRST TR ENERGY ALPHADEX FND,FXN,,177418
FIRST TR HEALTH CARE ALPHADX,FXH,,177419
FIRST TR CONSMR DISRTNRY ALP,FXD,,177420
FIRST TR LRG CP VAL ALPHADEX,FTA,,177421
FIRST TR LRG CP CORE ALPHADX,FEX,,177422
FIRST TR MID CP CORE ALPHADX,FNX,,177423
FIRST TRUST SPECIALTY FIN,FGB,,177424
NORTH ARROW MINERALS INC,NHAWF,21222,177425
POET TECHNOLOGIES INC,POETF,334413,177426
FIRST TRUST CHINDIA ETF,FNI,,177430
FIRST TRUST WATER ETF,FIW,,177431
FIRST TRUST NATURAL GAS,FCG,,177432
INVESCO S&P GBL WTR IN ETF,CGW,,177441
AMERICAN ELECTRIC TECH INC,AETI,335313,177446
ISHARES EQUAL WT BANC&LIFECO,CEW.,525910,177459
S SPLIT CORP,SBN.,522110,177473
ISHARES S&P/TSX SMALLCAP ETF,XCS.,525910,177480
ISHARES JANTZI SOC IDX ETF,ISJSF,525910,177481
ISHARES US SM CP (CAD-HDGD),XSU.,525910,177482
PAINTED PONY PETROLEUM LTD,PDPYF,2111,177506
TSS INC,TSSI,236220,177528
BLACKROCK ENHANCED INT DV TR,BGY,,177533
PIONEER DIVERSIFIED HGH INCM,HNW,,177537
FRONSAC REAL ESTATE INVT TR,FRO.UN,531120,177550
ACADEMY METALS INC,URGYF,212291,177551
SPDR BLMBRG BRCLYS INT TREAS,SPTI,,177556
SPDR BLMBRG BRCLYS 1-3 MO TB,BIL,,177557
SPDR PORTFOLIO AGGRGT BD ETF,SPAB,,177558
SPDR BLOOMBERG BARCLAYS TIPS,SPIP,,177559
SPDR PRTF LNG TRM TREAS ETF,SPTL,,177560
PEOPLE CORP,PPLXF,541612,177565
ISHARES S&P GBL WATER ETF,CMOXF,525910,177594
WISDOMTREE GLOBAL EX-US R E,DRW,,177598
SILVER BULL RESOURCES INC,SVBL,212,177601
GLG LIFE TECH CORP,GLGLF,311999,177602
VANADIUM ONE IRON CORP,VDMRF,212,177618
YINGLI GREEN ENERGY HLDGS CO,YGEHY,334413,177629
ESPIAL GROUP INC,ESPAF,541512,177633
AMC ENTERTAINMENT HOLDINGS,AMC,512131,177637
TIPTREE INC,TIPT,524126,177640
TIPTREE INC,TIPT,524126,177640
GABELLI EQUITY HLTHCR & WLLN,GRX,525990,177644
1ST CAPITAL BANK,FISB,522110,177646
1ST CAPITAL BANK,FISB,522110,177646
HORIZONS BETAPRO S&P BULL PL,HFU.,525910,177657
HORIZONS BETAPRO S&P BEAR PL,HZBBF,525910,177658
INVESCO S&P INT DVLP QLT ETF,IDHQ,,177662
INVESCO GLOBAL WATER ETF,PIO,,177663
INVESCO GLOBAL CLN ENG ETF,PBD,,177665
SENTRY SELECT PRIM METALS CO,SPMLF,525990,177683
ISHARES INTL SELECT DIV ETF,IDV,525990,177685
TRILOGY INTL PARTNERS INC,TLLYF,517312,177701
HORIZONS BETAPRO CAP ENER BE,HED.,523999,177707
HORIZONS BETAPRO CAP ENER BU,HZBRF,525910,177708
ISHARES CORE BALANCED,CBLZF,525910,177725
ISHARES CORE GROWTH ETF,XGRO.,525910,177726
HUITAO TECHNOLOGY CO LTD,HHT,327320,177734
PROS HOLDINGS INC,PRO,511210,177744
INVESCO FTSE RAFI ASIA P ETF,PAF,,177748
INVESCO FTSE RAFI DV MKT ETF,PXF,,177749
INVESCO S&P GBL DIV OPP ETF,LVL,,177753
SYNTHETIC BIOLOGICS INC,SYN,325412,177764
BETAPRO CANADIAN GOLD MINERS,HZRZF,525910,177775
HORIZONS BETAPRO GLB GOLD BU,HZNSF,525910,177776
TERAGO INC,TRAGF,517919,177779
COMSCORE INC,SCOR,519130,177780
BLACKROCK CAPITAL INVT CORP,BKCC,523910,177782
BLACKROCK CAPITAL INVT CORP,BKCC,523910,177782
INVESCO CAN ENG INC ETF,ENY,,177785
CALAMOS GLOBAL DYNAMIC INCM,CHW,,177786
DELAWARE ENHNCD GLBL DIV&INC,DEX,,177787
NUVEEN TAX-ADVNTGD DIV GRWTH,JTD,,177791
INVESCO DYNAMIC CREDIT OPPTY,VTA,999990,177792
FORTRESS GLOBAL ENTRPRS INC,FTPLF,322220,177797
NEVADO RESOURCES CORP,VDO.H,212,177798
CHINA NETWORKS INTL HOLDINGS,CNWHF,999990,177802
COPPER MOUNTAIN MINING CORP,CPPMF,212,177812
QUAINT OAK BANCORP INC,QNTO,522120,177856
QUAINT OAK BANCORP INC,QNTO,522120,177856
VIRTUSA CORP,VRTU,541512,177871
GVIC COMMUNICATIONS CORP,GVMUF,519130,177875
BLACKLINE SAFETY CORP,BLKLF,334220,177879
MASIMO CORP,MASI,334510,177881
CONCHO RESOURCES INC,CXO,2111,177884
CORO MINING CORP,CROJF,212,177887
SIRONA BIOCHEM CORP,SRBCF,325414,177889
INVESCO ZKS INTL MA INCM ETF,HGI,,177898
WISDOMTREE EMRG MRKTS HI DIV,DEM,,177913
WABCO HOLDINGS INC,WBC,336340,177925
TERRACE ENERGY CORP,TCRRF,2111,177926
VISIBLE GOLD MINES INC,VGMIF,212221,177942
DHI GROUP INC,DHX,561311,177943
BLUEKNIGHT ENERGY PRTNRS LP,BKEP,486110,177945
ALLISON TRANSMISSION HLDGS,ALSN,336350,177966
MEXUS GOLD US,MXSG,212221,177969
ZAGG INC,ZAGG,327215,177975
SINTX TECHNOLOGIES INC,SINT,339113,177981
GENPACT LTD,G,518210,177983
BIOASIS TECHNOLOGIES INC,BIOAF,325413,177992
VANGUARD FTSE DEVEL MKTS ETF,VEA,,178013
LULULEMON ATHLETICA INC,LULU,315240,178015
GUGGENHEIM STRATEGIC OPP FD,GOF,,178019
COHEN & STEERS GLBL INCM BD,INB,,178020
EATON VANCE RISK-MNGD DIV EQ,ETJ,,178021
ZTR ACQUISITION CORP,ZTR.H,2111,178029
RIO SILVER INC,RYOOF,212,178037
ISHARES INTL DEV PROPRTY ETF,WPS,,178071
B. RILEY FINANCIAL INC,RILY,541990,178073
MERCADOLIBRE INC,MELI,517919,178081
VMWARE INC -CL A,VMW,541512,178083
COSAN LTD,CZZ,424720,178084
RUGBY MINING LTD,RBMNF,212,178085
TDB SPLIT CORP,TDBSF,525910,178091
XTIERRA INC,XRESF,212,178094
CUMBERLAND PHARMACEUTICALS,CPIX,325412,178097
SUNSHINE BIOPHARMA INC,SBFM,325414,178118
FORTEM RESOURCES INC,FTMR,211111,178147
SANDSTORM GOLD LTD,SAND,212221,178148
NEONODE INC,NEON,334220,178153
VANECK VECTORS URANIUM & NUC,NLR,,178165
FSB BANCORP INC,FSBC,522120,178175
FSB BANCORP INC,FSBC,522120,178175
ZINC ONE RESOURCES INC,ZZZOF,21222,178186
MBN CORP,OSNDF,525990,178194
VITAMIN SHOPPE INC,VSI,446191,178201
CEQUENCE ENERGY LTD,CEQXF,2111,178236
CUSHING MLP & INFASTCR TR FD,SRV,525990,178248
FIRST TR STOXX EURO SEL DIV,FDD,,178268
FIRST TR FTSE EPRA/NAREIT DV,FFR,,178270
VANECK VECTORS AGRIBUSINESS,MOO,,178289
INVENTUS MINING CORP,GNGXF,212221,178290
LIXTE BIOTECHNOLOGY HOLDINGS,LIXT,325414,178291
GENTOR RESOURCES INC,GNTOF,999990,178298
ISHARES NATL MUNI BOND ETF,MUB,525910,178309
TERADATA CORP,TDC,54151,178310
CHINA XD PLASTICS CO LTD,CXDC,325211,178327
SPDR NUVN BLMBRG BRCLYS MUNI,TFI,,178335
ILOOKABOUT CORP,ILATF,541512,178348
GTA FINANCECORP INC,GTARF,212221,178353
MAIDEN HOLDINGS LTD,MHLD,524130,178371
MAIDEN HOLDINGS LTD,MHLD,524130,178371
SPI ENERGY CO LTD,SPI,335999,178377
ARGONAUT GOLD INC,ARNGF,212221,178384
OMNITEK ENGINEERING CORP,OMTK,336310,178387
VOYA INTL HI DIV EQ INCM FD,IID,525990,178395
MONITOR VENTURES INC,AVCVF,999990,178401
SEANERGY MARITIME HLDGS CORP,SHIP,483111,178403
FLY LEASING LTD  -ADR,FLY,532411,178405
JOHN HANCOCK TAX-ADV GLBL FD,HTY,525990,178406
FITLIFE BRANDS INC,FTLF,325412,178413
HOMETOWN BANKSHARES CORP,HMTA,522110,178415
HOMETOWN BANKSHARES CORP,HMTA,522110,178415
INVESCO FTSE RAFI EMG MK ETF,PXH,,178430
INVESCO FTSE RAFI SMLMID ETF,PDN,,178435
REMARK HOLDINGS INC,MARK,519130,178494
MSCI INC,MSCI,523930,178507
LPL FINANCIAL HOLDINGS INC,LPLA,523120,178519
ISHARES NY MUNI BD ETF,NYF,,178526
ISHARES CALIFORNIA MUNI BOND,CMF,,178527
SPDR BLMBG BRCLYS INTL TREAS,BWX,,178528
MAIN STREET CAPITAL CORP,MAIN,523999,178529
MAIN STREET CAPITAL CORP,MAIN,523999,178529
RETAIL OPPORTUNITY INVTS CP,ROIC,531120,178539
RETAIL OPPORTUNITY INVTS CP,ROIC,531120,178539
AFFINION GROUP HOLDINGS INC,AFGR,561499,178540
FIRST FINANCIAL NORTHWEST,FFNW,522110,178545
FIRST FINANCIAL NORTHWEST,FFNW,522110,178545
TEXTAINER GROUP HOLDINGS LTD,TGH,532411,178552
INVESCO 1-30 LADDERD TRY ETF,PLW,,178570
INVESCO NY AMT-FR MUNI ETF,PZT,,178571
INVESCO CALF AMT FREE MUN BD,PWZ,,178572
INVESCO EMERGING MKTS SOV DB,PCY,,178573
INVESCO NTL AMT-FR MUNI ETF,PZA,,178575
SPACKMAN EQUITIES GROUP INC,3SPKMF,512110,178578
SPDR NUVN BLMBRG BRCLYS ST,SHM,,178599
TECHPRECISION CORP,TPCS,332999,178644
EUROPEAN ELECTRIC METALS INC,EVXXF,212,178657
CVR ENERGY INC,CVI,324110,178672
EPSILON ENERGY LTD,EPSN,211120,178674
DYNACOR GOLD MINES INC,DNGDF,212221,178675
VANGUARD NATURAL RESOURCES,VNRRQ,211130,178684
AAC HOLDINGS INC,AAC,622210,178698
PZENA INVESTMENT MANAGEMENT,PZN,523920,178703
PZENA INVESTMENT MANAGEMENT,PZN,523920,178703
ULTA BEAUTY INC,ULTA,446120,178704
PROSHARES ULTRA SHORT MSCI,EFU,,178707
PROSHARES SHORT MSCI EAFE,EFZ,,178708
REDLINE COMMUNICATIONS GROUP,RDLCF,334220,178719
ARGENTUM SILVER CORP,AGSVF,21222,178720
BTB REAL ESTATE INVESTMNT TR,BTBIF,531120,178726
BOLD VENTURES INC,BVLDF,212,178734
GRAPHITE ONE INC,GPHOF,212399,178735
WISDOMTREE EMERG MKTS SM CAP,DGS,,178739
B COMMUNICATIONS LTD,BCOM,517311,178741
ADVANTAGE LITHIUM CORP,AVLIF,212,178749
FANHUA INC -ADS,FANH,524210,178750
PROSHARES ULT SHRT MSCI EMRG,EEV,,178763
PROSHARES SHRT MSCI EMRG MKT,EUM,,178764
AGRIA CORP -ADS,GRO,111,178795
AIRNET TECHNOLOGY INC-ADS,ANTE,541850,178796
AMERICAN PUBLIC EDUCATION,APEI,611310,178797
APPROACH RESOURCES INC,AREX,211120,178798
ENSIGN GROUP INC,ENSG,623110,178803
LUMBER LIQUIDATORS HLDGS INC,LL,444110,178806
SCULPTOR CAPITAL MANAGEMENT,SCU,523920,178814
UNITED INSURANCE HOLDINGS CO,UIHC,524126,178823
UNITED INSURANCE HOLDINGS CO,UIHC,524126,178823
PROSHARES ULTRASHRT MSCI JPN,EWV,,178830
PROSHARES ULTRSH FTSE CHN 50,FXP,,178831
NORTHFIELD BANCORP INC,NFBK,522120,178834
NORTHFIELD BANCORP INC,NFBK,522120,178834
INVESCO MSCI GBL TIMBER ETF,CUT,,178845
RESHAPE LIFESCIENCES INC,RSLS,334510,178847
NUVERRA ENVIRONMENTAL SOLUTN,NES,213112,178851
CHIMERA INVESTMENT CORP,CIM,525990,178862
CHIMERA INVESTMENT CORP,CIM,525990,178862
RUBICON TECHNOLOGY INC,RBCN,334413,178865
SRC ENERGY INC,SRCI,2111,178870
ORLA MINING LTD,ORRLF,212221,178874
STORAGEVAULT CANADA INC,SVAUF,53113,178875
PLASTIC2OIL INC,PTOI,324199,178876
NAVIOS MARITIME PARTNERS LP,NMM,483111,178877
INVESCO VRDO TAXFREE WK ETF,PVI,,178900
INVESCO FUND HGH YLD CP BD,PHB,,178901
FAIRCOURT GOLD INCOME CORP,FRCGF,525990,178905
CHINA CERAMICS CO LTD,CCCL,327120,178906
FLEXSHOPPER INC,FPAY,532210,178907
ISHARES EUR DEV REAL EST ETF,IFEU,,178912
ISHARES INTL DEV REAL ESTATE,IFGL,,178913
ISHARES MSCI EUROPE SMCP ETF,IEUS,,178915
ISHARES MSCI BRIC ETF,BKF,,178916
ISHARES MSCI CHILE ETF,ECH,,178917
ISHARES ASIA 50 ETF,AIA,,178918
LABRADOR IRON MINES HLDG LTD,LBRMF,212210,178951
FIRST TRUST DOW JNS GLBL SEL,FGD,,178968
TITAN MACHINERY INC,TITN,441228,178973
K12 INC,LRN,611110,178976
SELECT SANDS CORP,SLSDF,212322,178978
PIMCO INCOME OPPORTUNITY FD,PKO,525990,178984
FRANCO-NEVADA CORP,FNV,523910,178997
OTIS GOLD CORP,OGLDF,212221,178999
FIRST ADVANTAGE BANCORP,FABK,522110,179003
FIRST ADVANTAGE BANCORP,FABK,522110,179003
DIVIDEND GROWTH SPLIT CORP,DDWWF,525990,179016
XINYUAN REAL ESTATE CO -ADR,XIN,237210,179029
SPDR BLMBRG BRCLYS HI YLD BD,JNK,,179035
FIRM CAPITAL PROPERTY TRUST,FRMUF,5311,179042
ATLANTIC CAP BANCSHARES INC,ACBI,522110,179048
ATLANTIC CAP BANCSHARES INC,ACBI,522110,179048
VANECK VECTORS AMT-FREE INTR,ITM,,179057
ORION ENERGY SYSTEMS INC,OESX,335122,179058
UNITED STATES 12 MNTH OIL LP,USL,,179059
B2GOLD CORP,BTG,212221,179060
FORESTAR GROUP INC,FOR,237210,179077
FORESTAR GROUP INC,FOR,237210,179077
VANGUARD EXTENDED DURATN ETF,EDV,,179080
TEEKAY TANKERS LTD,TNK,483111,179087
DEL FRISCOS RESTURNT GRP INC,DFRG,722511,179094
ISHARES MSCI EAFE SM-CAP ETF,SCZ,,179103
ISHARES MSCI KOKUSAI ETF,TOK,,179104
ISHARES GLOBAL INFRSTRUCTURE,IGF,,179105
CHAMPION IRON LTD,CHPRF,212210,179107
MYND ANALYTICS INC,MYND,621999,179111
ETHOS GOLD CORP,ETHOF,212,179124
ORION GROUP HOLDINGS INC,ORN,237990,179132
INVESCO CHINA RE ETF,TAO,,179135
ACCELERIZE INC,ACLZ,519130,179137
VPR BRANDS LP,VPRB,339113,179141
SAN MARCO RESOURCES INC,SMRED,212,179143
YEW BIO-PHARM GROUP INC,YEWB,325411,179147
ISHARES JPMORGAN USD EMG MKT,EMB,,179151
SILVER BEAR RESOURCES INC,SVBRF,21222,179157
PACIFIC SILK ROD REC GRP INC,PPOTF,212391,179158
ISHARES GLOBAL AGRICULTURE,CLYAF,,179162
5N PLUS INC,FPLSF,3251,179163
ROCKY MOUNTAIN DEALERSHIPS,RCKXF,4412,179164
INVESCO EXCHANGE TRADED FUND,PBP,,179165
VANGUARD MEGA CAP GROWTH ETF,MGK,,179170
VANGUARD MEGA CAP ETF,MGC,,179171
VANGUARD MEGA CAP VALUE ETF,MGV,,179172
ISHARES MSCI JPN SM CAP ETF,SCJ,,179173
FRIENDABLE INC,FDBL,511210,179182
SPECTRUM GLOBAL SOLUTION INC,SGSI,541330,179184
CERES GLOBAL AG CORP,CERGF,523999,179187
INVESCO DWA DEVD MKT MOM ETF,PIZ,,179191
INVESCO DWA EMRG MKT MOM ETF,PIE,,179192
ECHOSTAR CORP,SATS,334220,179202
TERRA FIRMA CAPITAL CORP,TFCCD,523999,179212
VANECK VECTORS AMT-FREE LONG,MLN,,179213
BROOKFIELD INFRS PTRS LP,BIP,2211,179216
LYDIAN INTERNATIONAL LTD,LYDIF,212221,179229
SOUND FINANCIAL BANCORP INC,SFBC,522120,179234
SOUND FINANCIAL BANCORP INC,SFBC,522120,179234
ENTERGY TEXAS INC,ETR8,2211,179236
VANECK VECTORS COAL ETF,KOL,,179248
BROADWIND ENERGY INC,BWEN,333611,179249
ISHARES GLBL MONTHLY DIV IDX,CYH.,525910,179264
BETAPRO NATURAL GAS 2X DAILY,HNUZF,525910,179265
HORIZONS BETAPRO CRD OIL BU,HZOZF,525910,179266
HORIZONS BETAPRO NAT GAS BE,HBNNF,,179267
HORIZONS BETAPRO CRD OIL BE,HBTPF,525910,179268
INVESCO PREFERRED,PGX,,179285
A. H. BELO CORP,AHC,511110,179288
HORIZONS BETAPRO COMX GLD BU,HBCGF,525910,179293
HORIZONS BETAPRO COMX GLD BE,BTTGF,525910,179294
MERIDIAN BANCORP INC (MD),EBSB,522120,179298
MERIDIAN BANCORP INC (MD),EBSB,522120,179298
ATA INC -ADS,ATAI,611699,179300
VANECK VECTORS GAMING ETF,BJK,,179312
